Timestamp,OD,electrical conductivity,fluorescence,Hum%RH,Dirt1,AD Value1,Dirt2,AD Value2
2025-06-24T10:44:03.195,320.874,-11.36,46,0.112,243,4095,2,228,
2025-06-24T10:44:03.502,320.874,-11.091,46,0.112,243,4095,2,228,
2025-06-24T10:44:03.899,320.874,-10.608,46,0.112,243,4095,2,228,
2025-06-24T10:44:04.219,320.874,-10.957,46,0.112,205,4095,2,228,
2025-06-24T10:44:04.555,320.874,-10.903,46,0.112,243,4095,2,228,
2025-06-24T10:44:04.876,320.874,-10.621,46,0.112,243,4095,2,229,
2025-06-24T10:44:05.235,320.874,-10.447,46,0.112,243,4095,2,224,
2025-06-24T10:44:05.547,320.874,-10.527,46,0.112,243,4095,2,229,
2025-06-24T10:44:05.852,367.111,27.943,46,0.112,243,4095,2,229,
2025-06-24T10:44:06.218,363.513,73.463,46,0.112,243,4095,2,233,
2025-06-24T10:44:06.523,353.192,92.571,46,0.112,243,4095,2,226,
2025-06-24T10:44:06.872,349.643,73.839,46,0.112,243,4095,2,228,
2025-06-24T10:44:07.173,343.362,61.163,46,0.112,243,4095,2,227,
2025-06-24T10:44:07.523,335.561,42.096,46,0.112,243,4095,2,225,
2025-06-24T10:44:07.823,340.235,34.778,46,0.112,243,4095,2,227,
2025-06-24T10:44:08.156,329.356,26.52,46,0.112,243,4095,2,225,
2025-06-24T10:44:08.473,347.283,40.458,46,0.112,243,4095,2,230,
2025-06-24T10:44:08.841,345.713,51.187,46,0.112,243,4095,2,227,
2025-06-24T10:44:09.161,339.845,48.192,46,0.112,205,4095,2,231,
2025-06-24T10:44:09.467,348.069,43.143,46,0.112,243,4095,2,227,
2025-06-24T10:44:09.883,336.728,38.86,46,0.112,243,4095,2,230,
2025-06-24T10:44:10.187,352.797,52.664,46,0.112,243,4095,2,226,
2025-06-24T10:44:10.570,351.219,56.934,46,0.112,243,4095,2,228,
2025-06-24T10:44:10.875,355.96,71.718,46,0.112,243,4095,2,228,
2025-06-24T10:44:11.241,350.431,66.91,46,0.112,243,4095,2,232,
2025-06-24T10:44:11.530,356.356,71.503,46,0.112,243,4095,2,228,
2025-06-24T10:44:11.882,346.498,65.675,46,0.112,243,4095,2,231,
2025-06-24T10:44:12.185,342.971,64.467,46,0.112,243,4095,2,226,
2025-06-24T10:44:12.552,341.798,55.027,46,0.112,243,4095,2,228,
2025-06-24T10:44:12.921,351.219,57.028,46,0.112,243,4095,2,224,
2025-06-24T10:44:13.272,370.32,85.414,46,0.112,243,4095,2,227,
2025-06-24T10:44:13.590,366.71,105.931,46,0.112,243,4095,2,224,
2025-06-24T10:44:13.910,355.169,106.71,46,0.112,243,4095,2,225,
2025-06-24T10:44:14.246,350.037,84.366,46,0.112,243,4095,2,228,
2025-06-24T10:44:14.552,361.122,86.475,46,0.112,243,4095,2,227,
2025-06-24T10:44:14.936,349.643,77.948,46,0.112,243,4095,2,229,
2025-06-24T10:44:15.240,405.142,137.312,46,0.112,243,4095,2,231,
2025-06-24T10:44:15.607,405.142,194.998,46,0.112,243,4095,2,228,
2025-06-24T10:44:15.912,405.142,218.604,46,0.112,243,4095,2,228,
2025-06-24T10:44:16.280,400.972,210.641,46,0.112,243,4095,2,228,
2025-06-24T10:44:16.584,387.763,192.151,46,0.112,243,4095,2,224,
2025-06-24T10:44:17.000,372.734,159.495,46,0.112,243,4095,2,227,
2025-06-24T10:44:17.305,353.982,117.614,46,0.112,228,4095,2,228,
2025-06-24T10:44:17.705,335.95,69.462,46,0.112,243,4095,2,228,
2025-06-24T10:44:17.994,340.626,42.351,46,0.112,243,4095,2,227,
2025-06-24T10:44:18.329,361.52,59.606,46,0.112,243,4095,2,231,
2025-06-24T10:44:18.649,350.431,71.14,46,0.112,243,4095,2,231,
2025-06-24T10:44:19.001,348.069,67.3,46,0.112,243,4095,2,228,
2025-06-24T10:44:19.319,338.285,46.353,46,0.112,243,4095,2,227,
2025-06-24T10:44:19.625,346.498,51.764,46,0.112,243,4095,2,230,
2025-06-24T10:44:19.958,339.455,63.218,46,0.112,243,4095,2,229,
2025-06-24T10:44:20.263,405.142,133.123,46,0.112,243,4095,2,224,
2025-06-24T10:44:20.693,405.142,207.015,46,0.112,243,4095,2,230,
2025-06-24T10:44:20.999,405.142,217.69,46,0.112,243,4095,2,229,
2025-06-24T10:44:21.349,397.65,206.707,46,0.112,243,4095,2,227,
2025-06-24T10:44:21.654,380.421,180.939,46,0.112,243,4095,2,228,
2025-06-24T10:44:22.054,364.711,140.521,46,0.112,243,4095,2,228,
2025-06-24T10:44:22.342,344.929,93.86,46,0.112,243,4095,2,229,
2025-06-24T10:44:22.787,328.969,49.642,46,0.112,243,4095,2,225,
2025-06-24T10:44:23.088,336.339,29.783,46,0.112,243,4095,2,231,
2025-06-24T10:44:23.421,342.971,34.872,46,0.112,243,4095,2,228,
2025-06-24T10:44:23.724,327.423,35.543,46,0.112,243,4095,2,230,
2025-06-24T10:44:24.069,333.618,24.331,46,0.112,243,4095,2,232,
2025-06-24T10:44:24.373,327.423,11.494,46,0.112,243,4095,2,229,
2025-06-24T10:44:24.734,341.016,22.585,46,0.112,243,4095,2,226,
2025-06-24T10:44:25.060,338.675,47.856,46,0.112,205,4095,2,230,
2025-06-24T10:44:25.365,387.354,108.805,46,0.112,243,4095,2,227,
2025-06-24T10:44:25.700,371.526,153.372,46,0.112,243,4095,2,229,
2025-06-24T10:44:26.006,359.134,121.266,46,0.112,243,4095,2,231,
2025-06-24T10:44:26.341,348.069,86.475,46,0.112,243,4095,2,229,
2025-06-24T10:44:26.630,332.067,51.254,46,0.112,243,4095,2,229,
2025-06-24T10:44:27.030,330.517,21.793,46,0.112,243,4095,2,226,
2025-06-24T10:44:27.321,317.419,-1.692,46,0.112,243,4095,2,226,
2025-06-24T10:44:27.688,322.027,-6.539,46,0.112,243,4095,2,227,
2025-06-24T10:44:27.993,343.362,8.043,46,0.112,243,4095,2,227,
2025-06-24T10:44:28.360,337.506,31.81,46,0.112,243,4095,2,229,
2025-06-24T10:44:28.680,322.797,23.7,46,0.112,243,4095,2,228,
2025-06-24T10:44:29.032,329.356,12.233,46,0.112,243,4095,2,228,
2025-06-24T10:44:29.352,324.337,4.713,46,0.112,243,4095,2,224,
2025-06-24T10:44:29.656,331.292,10.635,46,0.112,243,4095,2,228,
2025-06-24T10:44:30.038,370.722,45.936,46,0.112,243,4095,2,229,
2025-06-24T10:44:30.343,373.54,92.034,46,0.112,243,4095,2,226,
2025-06-24T10:44:30.758,364.711,129.349,46,0.112,243,4095,2,226,
2025-06-24T10:44:31.062,354.773,99.231,46,0.112,243,4095,2,228,
2025-06-24T10:44:31.413,340.626,71.624,46,0.112,243,4095,2,222,
2025-06-24T10:44:31.702,328.583,34.832,46,0.112,243,4095,2,232,
2025-06-24T10:44:32.053,327.423,11.373,46,0.112,243,4095,2,228,
2025-06-24T10:44:32.358,315.12,-10.098,46,0.112,243,4095,2,228,
2025-06-24T10:44:32.725,330.904,-6.754,46,0.112,243,4095,2,224,
2025-06-24T10:44:33.092,320.489,-6.929,46,0.112,243,4095,2,228,
2025-06-24T10:44:33.445,333.23,5.653,46,0.112,243,4095,2,228,
2025-06-24T10:44:33.766,320.489,-0.416,46,0.112,243,4095,2,228,
2025-06-24T10:44:34.086,327.81,0.698,46,0.112,243,4095,2,229,
2025-06-24T10:44:34.404,323.182,5.116,46,0.112,243,4095,2,232,
2025-06-24T10:44:34.709,325.494,6.069,46,0.112,243,4095,2,230,
2025-06-24T10:44:35.123,381.64,54.154,46,0.112,243,4095,2,224,
2025-06-24T10:44:35.429,373.54,99.432,46,0.112,243,4095,2,225,
2025-06-24T10:44:35.810,373.54,134.331,46,0.112,243,4095,2,227,
2025-06-24T10:44:36.115,362.317,114.861,46,0.112,243,4095,2,225,
2025-06-24T10:44:36.497,347.283,91.188,46,0.112,243,4095,2,224,
2025-06-24T10:44:36.803,335.95,52.422,46,0.112,243,4095,2,229,
2025-06-24T10:44:37.153,323.567,18.678,46,0.112,243,4095,2,227,
2025-06-24T10:44:37.458,310.534,-14.233,46,0.112,243,4095,2,225,
2025-06-24T10:44:37.793,319.337,-25.848,46,0.112,243,4095,2,228,
2025-06-24T10:44:38.114,320.489,-18.638,46,0.112,243,4095,2,224,
2025-06-24T10:44:38.466,330.13,5.868,46,0.112,243,4095,2,224,
2025-06-24T10:44:38.783,373.137,64.399,46,0.112,243,4095,2,224,
2025-06-24T10:44:39.070,362.715,106.898,46,0.112,243,4095,2,229,
2025-06-24T10:44:39.357,345.321,87.307,46,0.112,243,4095,2,225,
2025-06-24T10:44:39.643,327.037,47.467,46,0.112,243,4095,2,228,
2025-06-24T10:44:39.945,336.728,25.674,46,0.112,243,4095,2,227,
2025-06-24T10:44:40.294,325.494,12.192,46,0.112,243,4095,2,228,
2025-06-24T10:44:40.643,329.356,11.226,46,0.112,243,4095,2,227,
2025-06-24T10:44:40.996,315.886,-6.754,46,0.112,243,4095,2,227,
2025-06-24T10:44:41.397,325.879,-6.177,46,0.112,243,4095,2,229,
2025-06-24T10:44:41.702,317.035,-13.804,46,0.112,205,4095,2,230,
2025-06-24T10:44:42.149,325.879,-7.211,46,0.112,243,4095,2,229,
2025-06-24T10:44:42.455,319.721,-7.238,46,0.112,243,4095,2,227,
2025-06-24T10:44:42.838,328.969,-3.8,46,0.112,243,4095,2,228,
2025-06-24T10:44:43.189,341.407,17.268,46,0.112,243,4095,2,227,
2025-06-24T10:44:43.534,341.798,37.208,46,0.112,243,4095,2,228,
2025-06-24T10:44:43.861,328.196,35.06,46,0.112,243,4095,2,230,
2025-06-24T10:44:44.197,329.356,20.021,46,0.112,243,4095,2,229,
2025-06-24T10:44:44.518,332.067,24.237,46,0.112,243,4095,2,229,
2025-06-24T10:44:44.807,331.292,21.35,46,0.112,243,4095,2,227,
2025-06-24T10:44:45.174,336.339,29.528,46,0.112,243,4095,2,227,
2025-06-24T10:44:45.479,330.517,21.82,46,0.112,243,4095,2,228,
2025-06-24T10:44:45.845,337.506,25.513,46,0.112,243,4095,2,223,
2025-06-24T10:44:46.152,328.969,19.537,46,0.112,243,4095,2,231,
2025-06-24T10:44:46.522,330.904,19.081,46,0.112,243,4095,2,228,
2025-06-24T10:44:46.826,329.356,19.94,46,0.112,243,4095,2,227,
2025-06-24T10:44:47.209,334.007,24.479,46,0.112,243,4095,2,231,
2025-06-24T10:44:47.515,332.842,28.024,46,0.112,243,4095,2,228,
2025-06-24T10:44:47.867,312.825,4.485,46,0.112,243,4095,2,230,
2025-06-24T10:44:48.188,325.879,-4.001,46,0.112,243,4095,2,230,
2025-06-24T10:44:48.556,303.68,-25.244,46,0.112,243,4095,2,227,
2025-06-24T10:44:48.875,293.449,-56.101,46,0.112,243,4095,2,230,
2025-06-24T10:44:49.180,292.316,-82.634,46,0.112,243,4095,2,224,
2025-06-24T10:44:49.547,298.747,-81.882,46,0.112,243,4095,2,226,
2025-06-24T10:44:49.852,298.747,-74.792,46,0.112,243,4095,2,229,
2025-06-24T10:44:50.186,300.263,-70.321,46,0.112,243,4095,2,224,
2025-06-24T10:44:50.490,304.44,-63.151,46,0.112,243,4095,2,228,
2025-06-24T10:44:50.855,307.865,-53.456,46,0.112,243,4095,2,220,
2025-06-24T10:44:51.161,316.269,-37.974,46,0.112,243,4095,2,227,
2025-06-24T10:44:51.544,322.027,-22.25,46,0.112,243,4095,2,224,
2025-06-24T10:44:51.847,341.407,6.553,46,0.112,243,4095,2,230,
2025-06-24T10:44:52.151,303.68,8.795,46,0.112,243,4095,2,229,
2025-06-24T10:44:52.533,277.26,-49.871,46,0.112,243,4095,2,228,
2025-06-24T10:44:52.885,274.26,-127.966,46,0.112,243,4095,2,227,
2025-06-24T10:44:53.250,271.637,-140.306,46,0.112,243,4095,2,224,
2025-06-24T10:44:53.601,269.391,-147.007,46,0.112,243,4095,2,228,
2025-06-24T10:44:53.922,267.894,-151.76,46,0.112,243,4095,2,231,
2025-06-24T10:44:54.224,267.146,-155.493,46,0.112,243,4095,2,224,
2025-06-24T10:44:54.575,266.024,-158.071,46,0.112,243,4095,2,228,
2025-06-24T10:44:54.876,265.276,-160.931,46,0.112,243,4095,2,231,
2025-06-24T10:44:55.226,265.276,-162.301,46,0.112,243,4095,2,227,
2025-06-24T10:44:55.512,265.276,-162.57,46,0.112,243,4095,2,230,
2025-06-24T10:44:55.862,265.276,-162.382,46,0.112,243,4095,2,231,
2025-06-24T10:44:56.164,265.276,-162.596,46,0.112,243,4095,2,225,
2025-06-24T10:44:56.512,265.276,-162.422,46,0.112,243,4095,2,224,
2025-06-24T10:44:56.879,265.65,-162.247,46,0.112,205,4095,2,224,
2025-06-24T10:44:57.214,265.65,-161.683,46,0.112,243,4095,2,224,
2025-06-24T10:44:57.536,266.024,-161.737,46,0.112,243,4095,2,228,
2025-06-24T10:44:57.902,266.024,-161.093,46,0.112,243,4095,2,224,
2025-06-24T10:44:58.222,266.024,-161.173,46,0.112,243,4095,2,227,
2025-06-24T10:44:58.528,265.65,-161.401,46,0.112,243,4095,2,222,
2025-06-24T10:44:58.926,265.65,-161.871,46,0.112,243,4095,2,226,
2025-06-24T10:44:59.231,267.146,-160.018,46,0.112,243,4095,2,230,
2025-06-24T10:44:59.615,268.642,-157.011,46,0.112,243,4095,2,230,
2025-06-24T10:44:59.919,270.514,-151.049,46,0.112,243,4095,2,231,
2025-06-24T10:45:00.271,281.767,-136.345,46,0.112,243,4095,2,230,
2025-06-24T10:45:00.560,284.4,-116.714,46,0.112,243,4095,2,228,
2025-06-24T10:45:00.912,299.505,-92.906,46,0.112,243,4095,2,227,
2025-06-24T10:45:01.216,310.534,-60.197,46,0.112,243,4095,2,230,
2025-06-24T10:45:01.584,326.265,-24.801,46,0.112,243,4095,2,230,
2025-06-24T10:45:01.905,357.546,28.292,46,0.112,205,4095,2,226,
2025-06-24T10:45:02.226,359.134,66.36,46,0.112,243,4095,2,226,
2025-06-24T10:45:02.545,396.822,128.812,46,0.112,243,4095,2,226,
2025-06-24T10:45:02.851,405.142,177.797,46,0.112,243,4095,2,230,
2025-06-24T10:45:03.231,405.142,218.308,46,0.112,243,4095,2,229,
2025-06-24T10:45:03.537,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:03.871,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:04.175,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:04.541,405.142,218.926,46,0.112,243,4095,2,229,
2025-06-24T10:45:04.846,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:05.181,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:05.533,405.142,218.926,46,0.112,243,4095,2,225,
2025-06-24T10:45:05.948,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:06.253,405.142,218.926,46,0.112,243,4095,2,231,
2025-06-24T10:45:06.604,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:06.958,405.142,218.926,46,0.112,205,4095,2,227,
2025-06-24T10:45:07.341,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:07.662,405.142,218.926,46,0.112,205,4095,2,228,
2025-06-24T10:45:07.982,405.142,218.926,46,0.112,243,4095,2,221,
2025-06-24T10:45:08.303,405.142,218.926,46,0.112,243,4095,2,230,
2025-06-24T10:45:08.609,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:09.039,405.142,218.926,46,0.112,243,4095,2,229,
2025-06-24T10:45:09.344,405.142,218.926,46,0.112,243,4095,2,229,
2025-06-24T10:45:09.728,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:10.018,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:10.402,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:10.691,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:11.055,405.142,218.926,46,0.112,243,4095,2,230,
2025-06-24T10:45:11.357,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:11.690,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:12.007,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:12.337,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:12.660,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:12.965,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:13.331,405.142,218.926,46,0.112,243,4095,2,229,
2025-06-24T10:45:13.637,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:14.020,405.142,218.926,46,0.112,243,4095,2,230,
2025-06-24T10:45:14.308,405.142,218.926,46,0.112,243,4095,2,225,
2025-06-24T10:45:14.723,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:15.029,405.142,218.926,46,0.112,230,4095,2,227,
2025-06-24T10:45:15.460,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:15.764,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:16.132,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:16.437,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:16.822,405.142,218.926,46,0.112,243,4095,2,225,
2025-06-24T10:45:17.112,405.142,218.926,46,0.112,243,4095,2,225,
2025-06-24T10:45:17.465,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:17.770,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:18.105,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:18.458,405.142,218.926,46,0.112,243,4095,2,225,
2025-06-24T10:45:18.841,405.142,218.926,46,0.112,243,4095,2,220,
2025-06-24T10:45:19.162,405.142,218.926,46,0.112,205,4095,2,227,
2025-06-24T10:45:19.515,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:19.836,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:20.140,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:20.522,405.142,218.926,46,0.112,243,4095,2,231,
2025-06-24T10:45:20.827,405.142,218.926,46,0.112,243,4095,2,225,
2025-06-24T10:45:21.210,405.142,218.926,46,0.112,243,4095,2,225,
2025-06-24T10:45:21.515,405.142,218.926,46,0.112,243,4095,2,222,
2025-06-24T10:45:21.866,405.142,218.926,46,0.112,243,4095,2,225,
2025-06-24T10:45:22.169,405.142,218.926,46,0.112,243,4095,2,223,
2025-06-24T10:45:22.619,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:22.938,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:23.243,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:23.580,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:23.885,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:24.219,405.142,218.926,46,0.112,241,4095,2,227,
2025-06-24T10:45:24.525,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:24.972,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:25.278,405.142,218.926,46,0.112,243,4095,2,230,
2025-06-24T10:45:25.663,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:25.952,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:26.301,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:26.606,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:26.955,405.142,218.926,46,0.112,243,4095,2,225,
2025-06-24T10:45:27.273,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:27.603,405.142,218.926,46,0.112,243,4095,2,231,
2025-06-24T10:45:27.923,405.142,218.926,46,0.112,243,4095,2,230,
2025-06-24T10:45:28.208,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:28.509,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:28.798,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:29.181,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:29.487,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:29.822,405.142,218.926,46,0.112,243,4095,2,231,
2025-06-24T10:45:30.174,405.142,218.926,46,0.112,243,4095,2,229,
2025-06-24T10:45:30.524,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:30.877,405.142,218.926,46,0.112,205,4095,2,230,
2025-06-24T10:45:31.230,405.142,218.926,46,0.112,243,4095,2,230,
2025-06-24T10:45:31.549,405.142,218.926,46,0.112,243,4095,2,229,
2025-06-24T10:45:31.870,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:32.187,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:32.492,405.142,218.926,46,0.112,243,4095,2,225,
2025-06-24T10:45:32.859,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:33.164,405.142,218.926,46,0.112,243,4095,2,231,
2025-06-24T10:45:33.516,405.142,218.926,46,0.112,243,4095,2,232,
2025-06-24T10:45:33.805,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:34.155,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:34.461,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:34.861,405.142,218.926,46,0.112,243,4095,2,225,
2025-06-24T10:45:35.166,405.142,218.926,46,0.112,205,4095,2,224,
2025-06-24T10:45:35.590,405.142,218.926,46,0.112,243,4095,2,225,
2025-06-24T10:45:35.885,405.142,218.926,46,0.112,243,4095,2,221,
2025-06-24T10:45:36.238,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:36.558,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:36.909,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:37.228,405.142,218.926,46,0.112,243,4095,2,230,
2025-06-24T10:45:37.518,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:37.900,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:38.205,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:38.588,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:38.894,405.142,218.926,46,0.112,243,4095,2,229,
2025-06-24T10:45:39.307,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:39.613,405.142,218.926,46,0.112,230,4095,2,230,
2025-06-24T10:45:39.982,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:40.352,405.142,218.926,46,0.112,243,4095,2,229,
2025-06-24T10:45:40.704,405.142,218.926,46,0.112,243,4095,2,220,
2025-06-24T10:45:41.055,405.142,218.926,46,0.112,205,4095,2,224,
2025-06-24T10:45:41.453,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:41.774,405.142,218.926,46,0.112,239,4095,2,228,
2025-06-24T10:45:42.126,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:42.447,405.142,218.926,46,0.112,243,4095,2,225,
2025-06-24T10:45:42.748,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:43.082,405.142,218.926,46,0.112,238,4095,2,227,
2025-06-24T10:45:43.367,405.142,218.926,46,0.112,243,4095,2,229,
2025-06-24T10:45:43.669,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:43.970,405.142,218.926,46,0.112,205,4095,2,229,
2025-06-24T10:45:44.319,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:44.634,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:45.005,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:45.320,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:45.626,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:45.993,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:46.298,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:46.697,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:47.003,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:47.435,405.142,218.926,46,0.112,243,4095,2,221,
2025-06-24T10:45:47.742,405.142,218.926,46,0.112,243,4095,2,220,
2025-06-24T10:45:48.124,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:48.413,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:48.764,405.142,218.926,46,0.112,243,4095,2,225,
2025-06-24T10:45:49.069,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:49.404,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:49.756,405.142,218.926,46,0.112,243,4095,2,221,
2025-06-24T10:45:50.156,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:50.460,405.142,218.926,46,0.112,205,4095,2,226,
2025-06-24T10:45:50.815,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:51.134,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:51.454,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:51.790,405.142,218.926,46,0.112,243,4095,2,223,
2025-06-24T10:45:52.096,405.142,218.926,46,0.112,243,4095,2,225,
2025-06-24T10:45:52.429,405.142,218.926,46,0.112,243,4095,2,230,
2025-06-24T10:45:52.735,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:53.100,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:53.390,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:53.793,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:54.095,405.142,218.926,46,0.112,205,4095,2,227,
2025-06-24T10:45:54.488,405.142,218.926,46,0.112,243,4095,2,229,
2025-06-24T10:45:54.785,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:55.194,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:55.489,405.142,218.926,46,0.112,205,4095,2,226,
2025-06-24T10:45:55.856,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:56.225,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:56.562,405.142,218.926,46,0.112,243,4095,2,230,
2025-06-24T10:45:56.915,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:45:57.270,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:57.587,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:45:57.906,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:45:58.242,405.142,218.926,46,0.112,243,4095,2,231,
2025-06-24T10:45:58.549,405.142,218.926,46,0.112,243,4095,2,229,
2025-06-24T10:45:58.913,405.142,218.926,46,0.112,243,4095,2,221,
2025-06-24T10:45:59.213,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:59.561,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:45:59.846,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:46:00.146,405.142,218.926,46,0.112,243,4095,2,225,
2025-06-24T10:46:00.509,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:46:00.845,405.142,218.926,46,0.112,243,4095,2,227,
2025-06-24T10:46:01.164,405.142,218.926,46,0.112,243,4095,2,226,
2025-06-24T10:46:01.471,405.142,218.926,46,0.112,243,4095,2,224,
2025-06-24T10:46:01.837,405.142,218.926,46,0.112,243,4095,2,223,
2025-06-24T10:46:02.143,405.142,218.926,46,0.112,243,4095,2,228,
2025-06-24T10:46:02.494,405.142,218.926,46,0.112,243,4095,2,230,
